SiteNumber, SiteName, SiteCategory, SiteAgency, SiteLongitude, SiteLatitude, SiteNWISURL
"410012075183701","MO   SP5","SP","USGS",-75.3099057,41.00342546,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410012075183701"
"412559075164301","WN   SP7","SP","USGS",-75.2782337,41.43314395,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=412559075164301"
"404325075145001","NP   SP3","SP","USGS",-75.2468444,40.723709,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404325075145001"
"404145075140301","NP   SP2","SP","USGS",-75.2337882,40.6959318,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404145075140301"
"410146075051501","MO   SP6","SP","USGS",-75.0871212,41.0295398,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410146075051501"
"414559075032200","SV 531SP","SP","USGS",-75.0557229,41.76647715,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=414559075032200"
"410631075003301","PI   SP2-2","SP","USGS",-75.00878469,41.1087064,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410631075003301"
"412001074491501","PI   SP5","SP","USGS",-74.8204441,41.3337046,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=412001074491501"
"404626074474501","Ryan 2 Spring","SP","USGS",-74.79544268,40.77398875,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404626074474501"
"414724074464400","SV 532SP","SP","USGS",-74.7784952,41.7900889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=414724074464400"
