SiteNumber, SiteName, SiteCategory, SiteAgency, SiteLongitude, SiteLatitude, SiteNWISURL
"401020078225801","BD  SP23","SP","USGS",-78.3825144,40.1723014,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401020078225801"
"400317078214701","BD  SP1D","SP","USGS",-78.3627924,40.05480375,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400317078214701"
"401135078211301","BD  SP22","SP","USGS",-78.3533471,40.19313456,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401135078211301"
"401133078210401","BD  SP21","SP","USGS",-78.3508471,40.192579,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401133078210401"
"393125078202401"," Mrg-0060S","SP","USGS",-78.3397308,39.52370596,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393125078202401"
"392800078190901"," Mrg-0008(WV Conservation Commission Spring)","SP","USGS",-78.3188962,39.46676326,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392800078190901"
"392753078185901"," Mrg-0058(Ridge Hatchery Spring)","SP","USGS",-78.3161183,39.46481889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392753078185901"
"394223078182101","WA Ab   3","SP","USGS",-78.3055665,39.7064792,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394223078182101"
"393010078175001"," Mrg-0012S","SP","USGS",-78.2969518,39.50287359,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393010078175001"
"393438078163801"," Mrg-0075S","SP","USGS",-78.2765556,39.5773333,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393438078163801"
"393343078163301"," Mrg-0151S","SP","USGS",-78.2759167,39.5619722,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393343078163301"
"393320078163201"," Mrg-0177S","SP","USGS",-78.2756944,39.55541667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393320078163201"
"393400078163001"," Mrg-0017S","SP","USGS",-78.2736944,39.56844444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393400078163001"
"402511078161801","BA  SP20","SP","USGS",-78.2714008,40.41979575,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402511078161801"
"402816078160901","BA  SP11","SP","USGS",-78.2689006,40.47118317,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402816078160901"
"402028078155001","BA  SP23","SP","USGS",-78.26388889,40.3411111,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402028078155001"
"403912078153901","BA  SP14","SP","USGS",-78.2605693,40.653397,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403912078153901"
"404013078143101","BA  SP22","SP","USGS",-78.24168,40.6703406,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404013078143101"
"393734078134601"," Mrg-0042(Berkeley SP2-Lady's Spring)","SP","USGS",-78.2291744,39.62620435,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393734078134601"
"393738078134601"," Mrg-0079(Berkeley SP 1 Spring)","SP","USGS",-78.2291744,39.6273154,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393738078134601"
"400912078130701","BD  SP14","SP","USGS",-78.2183442,40.15341407,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400912078130701"
"400904078125701","BD  SP12","SP","USGS",-78.2155663,40.1511919,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400904078125701"
"400906078125601","BD  SP13","SP","USGS",-78.2152885,40.15174746,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400906078125601"
"400904078125501","BD  SP11","SP","USGS",-78.21501069,40.1511919,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400904078125501"
"394310078124301","WA Ac  47","SP","USGS",-78.2116752,39.7195355,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394310078124301"
"403621078121801","BA  SP21","SP","USGS",-78.2047334,40.6058997,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403621078121801"
"402730078121001","BA  SP12","SP","USGS",-78.2025099,40.4584062,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402730078121001"
"394059078114201"," Mrg-0064(Hancock Station Spring)","SP","USGS",-78.1947296,39.68314777,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394059078114201"
"392723078103900"," Ber-0480(Neglar Spring)","SP","USGS",-78.1772259,39.45648669,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392723078103900"
"403408078092401","HU  SP13","SP","USGS",-78.1563979,40.5689575,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403408078092401"
"393143078083101"," Ber-0544S","SP","USGS",-78.1416702,39.52870748,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393143078083101"
"393038078081601"," Ber-0603S","SP","USGS",-78.1375032,39.51065236,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393038078081601"
"392935078054200"," Ber-0275S","SP","USGS",-78.0952795,39.49231968,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392935078054200"
"392431078035101"," Ber-0509S","SP","USGS",-78.0638891,39.40871039,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392431078035101"
"393334078031800"," Ber-0481S","SP","USGS",-78.0547234,39.5595408,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393334078031800"
"393138078031600"," Ber-0331S","SP","USGS",-78.0491674,39.52926369,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393138078031600"
"402925078022301","HU   SP6","SP","USGS",-78.0394489,40.49035108,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402925078022301"
"392550078021300"," Ber-0187S","SP","USGS",-78.0366664,39.4314878,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392550078021300"
"395036078020501","FU   SP1","SP","USGS",-78.03444698,39.843424,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395036078020501"
"392907078013501"," Ber-0600S","SP","USGS",-78.0261108,39.48537577,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392907078013501"
"392950078004601"," Ber-0601S","SP","USGS",-78.01249939,39.49732008,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392950078004601"
"392748078003202"," Ber-0533S","SP","USGS",-78.0086102,39.4634318,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392748078003202"
"392534077591401"," Ber-0586S","SP","USGS",-77.9869428,39.4262103,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392534077591401"
"392531077590900"," Ber-0177S","SP","USGS",-77.986665,39.4264881,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392531077590900"
"392536077591301"," Ber-0636S","SP","USGS",-77.986665,39.42676587,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392536077591301"
"393302077582900"," Ber-0363S","SP","USGS",-77.9769432,39.54954155,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393302077582900"
"403252077582701","HU   SP4","SP","USGS",-77.9738914,40.54784895,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403252077582701"
"393335077582200"," Ber-0384S","SP","USGS",-77.9736099,39.55870806,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393335077582200"
"404221077580501","CE  SP14","SP","USGS",-77.9677811,40.7058966,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404221077580501"
"393928077572201","WA Bf   2","SP","USGS",-77.9558322,39.657873,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393928077572201"
"393252077572000"," Ber-0359S","SP","USGS",-77.95472048,39.5495416,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393252077572000"
"400626077571501","FU   SP3","SP","USGS",-77.953889,40.10730658,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400626077571501"
"404228077565801","         PSU AG SPRING","SP","USGS",-77.9491694,40.70784119,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404228077565801"
"395200077564501","FR   SP9","SP","USGS",-77.9455552,39.86675757,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395200077564501"
"393745077562201","WA Bf   3","SP","USGS",-77.939165,39.62926245,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393745077562201"
"393128077554700"," Ber-0329S","SP","USGS",-77.92838889,39.5241111,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393128077554700"
"392619077541200"," Ber-0202S","SP","USGS",-77.9048056,39.4405,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392619077541200"
"393116077535201"," Ber-0542(Unnamed Spring @ Bedington)","SP","USGS",-77.8974967,39.521209,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393116077535201"
"393337077532900"," Ber-0386S","SP","USGS",-77.8919413,39.56037499,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393337077532900"
"392717077530901"," Ber-0512S","SP","USGS",-77.88555179,39.45482124,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392717077530901"
"392501077521101"," Jef-0419S","SP","USGS",-77.8694402,39.417044,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392501077521101"
"394227077515401","WA Ag   2","SP","USGS",-77.8647191,39.7075945,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394227077515401"
"395415077513301","FR  SP10","SP","USGS",-77.8588858,39.9042573,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395415077513301"
"395021077513201","FR  SP22","SP","USGS",-77.858608,39.8392586,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395021077513201"
"393314077512501","WA Cg  14","SP","USGS",-77.8566626,39.55398634,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393314077512501"
"392607077505201"," Jef-0435S","SP","USGS",-77.8474953,39.43537717,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392607077505201"
"404808077504902","CE   SP1","SP","USGS",-77.8466677,40.80228395,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404808077504902"
"392800077500801"," Jef-0446S","SP","USGS",-77.83527289,39.46676568,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392800077500801"
"392822077500301"," Jef-0449S","SP","USGS",-77.833884,39.4728767,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392822077500301"
"403246077495301","MF   SP6","SP","USGS",-77.831108,40.5461834,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403246077495301"
"392512077492001"," Jef-0425S","SP","USGS",-77.820828,39.42121074,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392512077492001"
"392510077484001"," Jef-0557(Research Institute Spring)","SP","USGS",-77.8108278,39.4195441,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392510077484001"
"392510077483801"," Jef-0422S","SP","USGS",-77.8102723,39.4195441,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392510077483801"
"392512077483501"," Jef-0796S","SP","USGS",-77.8096111,39.4201111,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392512077483501"
"393233077483001","WA Ch   7","SP","USGS",-77.8080503,39.54259785,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393233077483001"
"403347077462701","MF   SP1","SP","USGS",-77.7738839,40.5631275,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403347077462701"
"393426077452901","WA Ch   2","SP","USGS",-77.7588826,39.57426406,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393426077452901"
"392728077445301","WA Di   8","SP","USGS",-77.7477709,39.45787717,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392728077445301"
"404730077445101","CE  SP32","SP","USGS",-77.7472206,40.79172975,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404730077445101"
"392730077444701","WA Di  49","SP","USGS",-77.7461042,39.4584327,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392730077444701"
"392722077444101","WA Di  73","SP","USGS",-77.7444375,39.45621055,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392722077444101"
"392719077442801","WA Di  72","SP","USGS",-77.7408263,39.45537726,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392719077442801"
"392836077442701","WA Di 103","SP","USGS",-77.7405485,39.4767659,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392836077442701"
"393807077435301","WA Bi  35","SP","USGS",-77.7313822,39.63537404,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393807077435301"
"394003077423801","WA Ai  20","SP","USGS",-77.7102709,39.66759565,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394003077423801"
"392915077413301","WA Di   6","SP","USGS",-77.6927695,39.4875996,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392915077413301"
"393309077392201","WA Cj 126","SP","USGS",-77.65582448,39.55259858,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393309077392201"
"403933077385101","MF   SP2","SP","USGS",-77.6472172,40.6592359,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403933077385101"
"393523077381901","WA Bj   5","SP","USGS",-77.6391577,39.59037555,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393523077381901"
"393522077381901","WA Bj   4","SP","USGS",-77.6386022,39.5895422,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393522077381901"
"01619320","ALB. POWELL FISH HATCHERY SP. AT BEAVER CREEK, MD","SP","USGS",-77.63832438,39.58954224,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01619320"
"393605077365401","WA Bj   7","SP","USGS",-77.6149906,39.60176429,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393605077365401"
"404735077363901","CE  SP22","SP","USGS",-77.61055209,40.793121,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404735077363901"
"393258077363701","WA Cj  69","SP","USGS",-77.60999,39.54954345,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393258077363701"
"395412077360201","FR   SP2","SP","USGS",-77.6002678,39.90342506,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395412077360201"
"395417077355801","FR   SP3","SP","USGS",-77.5991566,39.9048139,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395417077355801"
"393952077353201","WA Bj   2","SP","USGS",-77.5916575,39.6648183,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393952077353201"
"392737077350702","FR Db   3","SP","USGS",-77.5849889,39.46037855,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392737077350702"
"392457077343001","FR Ec   2","SP","USGS",-77.5747109,39.41593446,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392457077343001"
"394040077341901","WA Ak   3","SP","USGS",-77.5716572,39.67787355,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394040077341901"
"393837077335601","WA Bk   4","SP","USGS",-77.5652678,39.64370785,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393837077335601"
"404147077333601","MF   SP3","SP","USGS",-77.5597173,40.6964578,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404147077333601"
"393918077332201","WA Bk   3","SP","USGS",-77.5558233,39.65509646,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393918077332201"
"392548077331601","FR Dc  21","SP","USGS",-77.5541548,39.4301012,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392548077331601"
"394023077324201","WA Ak  45","SP","USGS",-77.5447122,39.6731515,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394023077324201"
"393826077315701","WA Bk  29","SP","USGS",-77.5322116,39.6406525,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393826077315701"
"395015077315501","FR   SP8","SP","USGS",-77.5316561,39.83759269,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395015077315501"
"395011077314301","FR   SP7","SP","USGS",-77.5283227,39.8364816,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395011077314301"
"392734077313501","FR Dc  29","SP","USGS",-77.5260986,39.4595457,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392734077313501"
"404547077313201","MF   SP4","SP","USGS",-77.5252735,40.7631227,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404547077313201"
"393246077312701","FR Cc   6","SP","USGS",-77.5238768,39.54621088,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393246077312701"
"394114077303801","WA Ak   6","SP","USGS",-77.5102673,39.68731787,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394114077303801"
"394127077303301","WA Ak   7","SP","USGS",-77.5088784,39.69092888,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394127077303301"
"392518077295801","FR Dd  11","SP","USGS",-77.4991535,39.4217683,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392518077295801"
"393939077293801","FR Bd  73","SP","USGS",-77.4936,39.66092986,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393939077293801"
"393938077293401","FR Bd  72","SP","USGS",-77.4924888,39.6606521,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393938077293401"
"393850077292301","FR Bd 108","SP","USGS",-77.489433,39.6473192,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393850077292301"
"393859077292301","FR Bd  39","SP","USGS",-77.489433,39.6498191,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393859077292301"
"393849077292201","FR Bd 110","SP","USGS",-77.4891552,39.6470414,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393849077292201"
"393850077292001","FR Bd 115","SP","USGS",-77.48859968,39.6473192,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393850077292001"
"394045077290401","FR Ad  44","SP","USGS",-77.48415559,39.67926275,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394045077290401"
"393853077284801","FR Bd 107","SP","USGS",-77.4797106,39.64815259,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393853077284801"
"393923077284301","FR Bd   3","SP","USGS",-77.4783218,39.6564857,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393923077284301"
"393920077284101","FR Bd   4","SP","USGS",-77.4777663,39.65565239,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393920077284101"
"394004077284001","FR Ad   1","SP","USGS",-77.4774886,39.66787426,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394004077284001"
"395420077284001","FR   SP6","SP","USGS",-77.4774874,39.90564769,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395420077284001"
"393915077283801","FR Bd 106","SP","USGS",-77.47693289,39.65426355,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393915077283801"
"394043077280801","FR Ad  36","SP","USGS",-77.4685997,39.67870738,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394043077280801"
"395521077275001","AD   SP5","SP","USGS",-77.46359809,39.922592,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395521077275001"
"400841077274501","CU  SP23","SP","USGS",-77.4622082,40.1448102,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400841077274501"
"393218077271001","FR Cd  38","SP","USGS",-77.45248638,39.5384336,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393218077271001"
"392556077263301","FR Dd 213","SP","USGS",-77.442208,39.432324,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392556077263301"
"392605077262801","FR Dd 245","SP","USGS",-77.4411944,39.43469444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392605077262801"
"392553077262601","FR Dd 244","SP","USGS",-77.4406111,39.43144444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392553077262601"
"392552077262201","FR Dd 178","SP","USGS",-77.4391525,39.43121294,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392552077262201"
"393623077260001","FR Bd  54","SP","USGS",-77.4330425,39.6064874,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393623077260001"
"392643077245501","FR De   2","SP","USGS",-77.4149853,39.44537957,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392643077245501"
"400744077242901","CU  SP22","SP","USGS",-77.407763,40.12897745,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400744077242901"
"395125077240101","AD   SP4","SP","USGS",-77.3999869,39.857038,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395125077240101"
"395328077231601","AD   SP3","SP","USGS",-77.3874863,39.8912043,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395328077231601"
"400941077185901","CU  SP17","SP","USGS",-77.3160951,40.1614771,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400941077185901"
"400609077184501","CU   SP9","SP","USGS",-77.3122061,40.10258958,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400609077184501"
"400603077184001","CU  SP26","SP","USGS",-77.3108172,40.10092296,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400603077184001"
"400607077183701","HUNTSDALE HATCHERY AT SOURCE CONVERGENCE OF SPRING","SP","USGS",-77.3104333,40.10201667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400607077183701"
"400604077183701","CU  SP13","SP","USGS",-77.30998389,40.1012007,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400604077183701"
"400611077183601","CU  SP12","SP","USGS",-77.3097061,40.1031451,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400611077183601"
"400605077183501","CU  SP14","SP","USGS",-77.3094283,40.1014785,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400605077183501"
"400606077183501","CU  SP10","SP","USGS",-77.3094283,40.10175628,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400606077183501"
"392549077175001","FR Df  11","SP","USGS",-77.29692788,39.4303801,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392549077175001"
"404130077160401","SN   SP5","SP","USGS",-77.2674877,40.69174484,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404130077160401"
"401003077155301","CU  SP16","SP","USGS",-77.2644277,40.1675883,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401003077155301"
"401943077144001","PE   SP2","SP","USGS",-77.2441503,40.3286962,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401943077144001"
"402113077134701","PE   SP9","SP","USGS",-77.2294279,40.3536959,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402113077134701"
"402054077131601","PE   SP8","SP","USGS",-77.2208165,40.3484183,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402054077131601"
"393448077104701","CL Cb   3","SP","USGS",-77.1791494,39.5803782,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393448077104701"
"401240077095501","CU  SP21","SP","USGS",-77.1649808,40.21119938,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401240077095501"
"400858077074201","CU   SP7","SP","USGS",-77.1280356,40.1495346,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400858077074201"
"392818077065801","CL Dc 165","SP","USGS",-77.115815,39.4717685,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392818077065801"
"401248077063801","CU  SP29","SP","USGS",-77.110257,40.2134221,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401248077063801"
"393220077063301","CL Cc 111","SP","USGS",-77.108871,39.53898997,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393220077063301"
"394321077062901","AD   SP1","SP","USGS",-77.1077609,39.7225995,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394321077062901"
"400933077060301","CU  SP31","SP","USGS",-77.1005348,40.1592569,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400933077060301"
"392752077054501","CL Dc 103","SP","USGS",-77.0955371,39.46454644,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392752077054501"
"395944077054001","AD   SP2","SP","USGS",-77.0941467,39.99564994,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=395944077054001"
"393054077045601","CL Cd 179","SP","USGS",-77.0802596,39.51482354,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393054077045601"
"402309077042101","PE       Clouser Spring","SP","USGS",-77.0722014,40.385919,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402309077042101"
"393541077033801","CL Bd  84","SP","USGS",-77.0602598,39.59482308,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393541077033801"
"393225077023801","CL Cd 137","SP","USGS",-77.0435929,39.540379,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393225077023801"
"393308077020901","CL Cd  21","SP","USGS",-77.0355374,39.5523234,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393308077020901"
"393529077015501","CL Bd  86","SP","USGS",-77.0316485,39.5914899,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393529077015501"
"401158077015301","CU   SP5","SP","USGS",-77.0310883,40.1995344,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401158077015301"
"401815077005801","CU  SP32","SP","USGS",-77.0158102,40.30425445,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401815077005801"
"400943077005001","CU  SP30","SP","USGS",-77.0135882,40.16203558,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400943077005001"
"401428077002501","CU   SP4","SP","USGS",-77.0066429,40.24120025,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401428077002501"
"401419076570801","CU   SP1","SP","USGS",-76.9519194,40.2387006,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401419076570801"
"401353076564801","CU  SP35","SP","USGS",-76.9463637,40.2314786,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401353076564801"
"401344076551401","CU   SP2","SP","USGS",-76.920252,40.2289788,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401344076551401"
