SiteNumber, SiteName, SiteCategory, SiteAgency, SiteLongitude, SiteLatitude, SiteNWISURL
"410058077315201","CN  SP19","SP","USGS",-77.53082558,41.0161767,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410058077315201"
"410059077315001","CN   SP8","SP","USGS",-77.53026999,41.0164545,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410059077315001"
"410248077314801","CN  SP13","SP","USGS",-77.5297129,41.04673275,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410248077314801"
"404547077313201","MF   SP4","SP","USGS",-77.5252735,40.7631227,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404547077313201"
"410258077313201","CN  SP12","SP","USGS",-77.5252681,41.04951066,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410258077313201"
"410312077310301","CN  SP14","SP","USGS",-77.517212,41.05339977,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410312077310301"
"410317077305801","CN  SP15","SP","USGS",-77.515823,41.0547887,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410317077305801"
"410322077305501","CN  SP16","SP","USGS",-77.5149896,41.0561776,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410322077305501"
"410045077304901","CN   SP6","SP","USGS",-77.513325,41.01256596,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410045077304901"
"405525077290401","CE  SP25","SP","USGS",-77.4841584,40.9236781,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405525077290401"
"410324077281101","CN   SP2","SP","USGS",-77.469431,41.05673415,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410324077281101"
"405535077280801","CE  SP26","SP","USGS",-77.46860169,40.9264563,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405535077280801"
"405241077280201","CE  SP23","SP","USGS",-77.466936,40.87812345,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405241077280201"
"410504077272801","CN   SP3","SP","USGS",-77.45748459,41.0845125,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410504077272801"
"405213077271601","CE  SP24","SP","USGS",-77.45415769,40.87034615,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405213077271601"
"415613077262701","TI   SP3","SP","USGS",-77.4405382,41.9370156,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=415613077262701"
"405847077253201","CN   SP9","SP","USGS",-77.4252634,40.97979028,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405847077253201"
"405938077250301","CN  SP21","SP","USGS",-77.4172066,40.99395697,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405938077250301"
"410035077224401","CN  SP29","SP","USGS",-77.3787722,41.00961667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410035077224401"
"410126077213001","CN   SP1","SP","USGS",-77.3580339,41.02395847,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410126077213001"
"410113077195401","CN  SP25","SP","USGS",-77.331675,41.02040278,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410113077195401"
"410145077184401","CN  SP24","SP","USGS",-77.3119188,41.0292373,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410145077184401"
"410145077184001","CN   SP4","SP","USGS",-77.3108076,41.0292373,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410145077184001"
"410140077183701","CN  SP28","SP","USGS",-77.3103944,41.0278611,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410140077183701"
"410225077182801","CN   SP5","SP","USGS",-77.3074739,41.0403486,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410225077182801"
"404130077160401","SN   SP5","SP","USGS",-77.2674877,40.69174484,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404130077160401"
"410925077131301","LY   SP1","SP","USGS",-77.21996948,41.157018,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410925077131301"
"410249077083901","UN   SP7","SP","USGS",-77.14385708,41.04702096,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410249077083901"
"410250077083801","UN  SP20","SP","USGS",-77.1435793,41.04729875,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410250077083801"
"413949077072601","TI   SP2-1","SP","USGS",-77.1235812,41.66368485,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=413949077072601"
"410244077065501","UN   SP2","SP","USGS",-77.1149679,41.04563328,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410244077065501"
"405328077052001","UN   SP3","SP","USGS",-77.0891412,40.89146957,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405328077052001"
"405144077042601","SN   SP4","SP","USGS",-77.0735873,40.8623038,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405144077042601"
"405149077041801","SN   SP2","SP","USGS",-77.071365,40.86369279,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405149077041801"
"405153077035301","SN   SP3","SP","USGS",-77.0644203,40.86480415,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405153077035301"
"411302077035101","LY   SP5","SP","USGS",-77.063857,41.21729974,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=411302077035101"
"405518077023101","UN   SP5","SP","USGS",-77.0416386,40.9217489,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405518077023101"
"411007077005601","LY   SP6","SP","USGS",-77.0152452,41.1686907,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=411007077005601"
"410647076504801","NU   SP2","SP","USGS",-76.8463515,41.11313854,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410647076504801"
"411219076504201","LY   SP8","SP","USGS",-76.844684,41.20535879,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=411219076504201"
"405440076502501","NU   SP1","SP","USGS",-76.8399663,40.91119625,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405440076502501"
"411223076501301","LY   SP7","SP","USGS",-76.8366282,41.20646997,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=411223076501301"
"405455076455501","NU   SP4","SP","USGS",-76.7649636,40.91536348,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405455076455501"
"414309076420801","BR-SP  5","SP","USGS",-76.7018969,41.7192416,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=414309076420801"
"411422076413201","LY  SP10","SP","USGS",-76.6922222,41.2395,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=411422076413201"
"404710076395801","NU   SP5","SP","USGS",-76.6657957,40.7861961,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404710076395801"
"405810076362802","MT   SP1","SP","USGS",-76.6074546,40.96953119,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405810076362802"
"412500076295201","SU   SP2","SP","USGS",-76.49744658,41.4167446,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=412500076295201"
"412502076295001","SU   SP1","SP","USGS",-76.49689099,41.4173001,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=412502076295001"
"412721076263601","SU   SP3","SP","USGS",-76.4429991,41.45591,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=412721076263601"
"410433076234701","CO   SP8","SP","USGS",-76.3960537,41.0759188,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410433076234701"
"410432076234401","CO   SP7","SP","USGS",-76.39522029,41.075641,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410432076234401"
"410127076222101","CO   SP9","SP","USGS",-76.3721636,41.0242527,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410127076222101"
"404412076184201","SC  SP12-2","SP","USGS",-76.3113379,40.73675496,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404412076184201"
"404048076171801","Unnamed trib to W Creek site 9B @ Phoenix Park, PA","SP","USGS",-76.2882194,40.67993056,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404048076171801"
"410215076152901","CO  SP10","SP","USGS",-76.2577133,41.0375852,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410215076152901"
"410359076113401","LU  SP15","SP","USGS",-76.1924326,41.06647328,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410359076113401"
"412522076022001","WY   SP3","SP","USGS",-76.0385358,41.42285599,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=412522076022001"
"412110076013701","LU   SP7","SP","USGS",-76.02659049,41.3528575,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=412110076013701"
"404728075590909","Newkirk Oxic Limestone Drain Flush Pipe Outflow","SP","USGS",-75.985483,40.7912001,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404728075590909"
"411748075561201","LU   SP3","SP","USGS",-75.93630929,41.29674746,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=411748075561201"
"405535075540801","CB   SP1","SP","USGS",-75.901866,40.9264753,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405535075540801"
"410827075521801","LU  SP10","SP","USGS",-75.8713078,41.1409162,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410827075521801"
"415442075515101","SQ   SP6","SP","USGS",-75.8640556,41.91177778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=415442075515101"
"410245075471601","LU  SP12","SP","USGS",-75.787416,41.04591786,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410245075471601"
"414257075460701","SQ   SP2","SP","USGS",-75.768246,41.71591066,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=414257075460701"
"413500075453501","SQ   SP3","SP","USGS",-75.7593562,41.75841079,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=413500075453501"
"405220075452201","CB   SP3","SP","USGS",-75.7557468,40.87231228,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405220075452201"
"411135075435001","LU  SP17","SP","USGS",-75.7301918,41.19313805,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=411135075435001"
"404322075425901","LE  SP56","SP","USGS",-75.7160225,40.7228725,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404322075425901"
"404535075380601","LE  SP50","SP","USGS",-75.6346314,40.759817,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404535075380601"
"404008075355601","LE  SP74","SP","USGS",-75.5985198,40.6689846,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404008075355601"
"404637075354201","NP   SP6","SP","USGS",-75.59463058,40.77703895,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404637075354201"
"404648075350101","NP   SP7","SP","USGS",-75.5832415,40.78009448,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404648075350101"
"412042075345401","LK   SP3","SP","USGS",-75.58129869,41.34508206,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=412042075345401"
"404157075340901","LE  SP39","SP","USGS",-75.5687965,40.6992624,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404157075340901"
"413355075331501","LK   SP1","SP","USGS",-75.5537969,41.56535909,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=413355075331501"
"410512075314601","MO   SP4","SP","USGS",-75.52907599,41.0867536,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410512075314601"
"415203075311801","SQ   SP4","SP","USGS",-75.52129309,41.8675823,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=415203075311801"
"415145075311501","SQ   SP1","SP","USGS",-75.5204599,41.86258235,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=415145075311501"
"415122075304201","SQ   SP5","SP","USGS",-75.5112931,41.8561936,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=415122075304201"
"415350075280001","WN   SP2","SP","USGS",-75.46629068,41.89730564,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=415350075280001"
"414021075225001","WN   SP5","SP","USGS",-75.3801798,41.6725854,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=414021075225001"
"410605075214801","MO   SP7","SP","USGS",-75.3629616,41.10147855,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410605075214801"
"410542075213401","MO   SP3","SP","USGS",-75.3590727,41.09508984,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410542075213401"
"410012075183701","MO   SP5","SP","USGS",-75.3099057,41.00342546,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410012075183701"
"412559075164301","WN   SP7","SP","USGS",-75.2782337,41.43314395,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=412559075164301"
"404325075145001","NP   SP3","SP","USGS",-75.2468444,40.723709,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404325075145001"
"404145075140301","NP   SP2","SP","USGS",-75.2337882,40.6959318,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404145075140301"
"413142075124101","WN   SP4","SP","USGS",-75.211008,41.5284221,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=413142075124101"
"413207075123912","WN   SP3","SP","USGS",-75.2104524,41.53536657,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=413207075123912"
"415800075101801","D 567","SP","USGS",-75.1718,41.96684167,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=415800075101801"
"410146075051501","MO   SP6","SP","USGS",-75.0871212,41.0295398,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410146075051501"
"415353075050401","D 516","SP","USGS",-75.08405628,41.8981434,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=415353075050401"
"414559075032200","SV 531SP","SP","USGS",-75.0557229,41.76647715,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=414559075032200"
"01456900","Stanley Spring near Asbury NJ","SP","USGS",-75.0519444,40.67805556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01456900"
"410631075003301","PI   SP2-2","SP","USGS",-75.00878469,41.1087064,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410631075003301"
"415615074581901","D 554","SP","USGS",-74.97203889,41.9375,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=415615074581901"
"415609074581101","D 555","SP","USGS",-74.969875,41.93605,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=415609074581101"
"414554074493601","SV  38SP","SP","USGS",-74.826274,41.76508874,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=414554074493601"
"412001074491501","PI   SP5","SP","USGS",-74.8204441,41.3337046,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=412001074491501"
